source,title,description,url,image_url,published_at,tags
Sky News Arabic,الانتخابات الأميركية.. مجلس النواب والشيوخ,رغم أن أنظار العالم اتجهت نحو الانتخابات الرئاسية الأميركية لكن الناخبين الأميركيين اختاروا أيضا أعضاء جددا في الكونغرس بفرعيه مجلس النواب والشيوخ.,https://www.skynewsarabia.com/video/1753167,/v1/2024/11/06/1753200/800/450/1-1753200.jpg,2024-11-06T19:19:59Z,['أخبار أميركا']
Sky News Arabic,الانتخابات الأميركية.. كيف فاز ترامب؟,عودة تاريخية  قلب للسيناريوهات وصعود سريع، هكذا اتضح تدريجيا ميل كفة الفوز إلى دونالد ترامب بعدما أجمعت الاستطلاعات على تقارب كبير في الفرص بينه وبين غريمته الديمقراطية كامالا هاريس، فماذا حدث؟.,https://www.skynewsarabia.com/video/1753180,/v1/2024/11/06/1753192/800/450/1-1753192.jpg,2024-11-06T19:05:09Z,['أخبار أميركا']
Sky News Arabic,نعيم قاسم: الانتخابات الأميركية بلا قيمة,قال الأمين العام لحزب الله نعيم قاسم، الأربعاء، إن الانتخابات الأميركية بلا قيمة بالنسبة للحزب، مؤكدا الاستعداد لحرب استنزاف طويلة مع إسرائيل.,https://www.skynewsarabia.com/middle-east/1753119,/v1/2024/11/06/1753120/800/450/1-1753120.JPG,2024-11-06T14:12:05Z,['أخبار لبنان']
Sky News Arabic,نتائج الانتخابات الرئاسية الأميركية.. لحظة بلحظة,بدأت نتائج الانتخابات الرئاسية الأميركية لعام 2024 في الظهور، حيث يتنافس الرئيس السابق دونالد ترامب والمرشحة الديمقراطية كامالا هاريس في سباق محتدم نحو البيت الأبيض.,https://www.skynewsarabia.com/world/1752980,/v1/2024/11/06/1752979/800/450/1-1752979.jpg,2024-11-06T00:23:54Z,['أخبار أميركا']
Sky News Arabic,"انتخابات الكونغرس الأميركي.. ""كفة راجحة"" للجمهوريين",استعاد الحزب الجمهوري السيطرة على مجلس الشيوخ من الديمقراطيين بحصوله على 51 مقعدا على الأقل من أصل 100 على ما توقعت محطات تلفزة أميركية الأربعاء.,https://www.skynewsarabia.com/world/1753013,/v7/2023/04/27/1616093/800/450/1-1616093.jpg,2024-11-06T04:57:37Z,['أخبار العالم']
Sky News Arabic,أهمية صوت النساء في الانتخابات الأميركية,يمكن اعتبار انتخابات عام 2024 الأكثر استقطابا على الإطلاق في التاريخ الأميركي.. خاصة على مستوى الجنسين: الذكور والإناث.,https://www.skynewsarabia.com/video/1752958,/v1/2024/11/06/1752966/800/450/1-1752966.jpg,2024-11-05T23:16:51Z,['أخبار أميركا']
Sky News Arabic,الانتخابات الأميركية.. حقائق مثيرة عن الرؤساء,كثيرة هي المفارقات والحقائق المثيرة لدى الرؤساء الأميركيين. فمثلا كان الرئيس الأول جورج واشنطن، أول من يُعاد انتخابه بالتزكية في البلاد، إذ صوت له جميع أعضاء المجمع الانتخابي، في عام 1792.,https://www.skynewsarabia.com/video/1752945,/v1/2024/11/06/1752949/800/450/1-1752949.jpg,2024-11-05T22:13:30Z,['أخبار أميركا']
Sky News Arabic,أين اختفى جو بايدن يوم الانتخابات؟,لم يظهر الرئيس الأميركي، جو بايدن، اليوم الثلاثاء إلى العلن كما لن تعقد المتحدثة باسم البيت الأبيض، كارين جان بيير، مؤتمرها الصحفي اليومي المعتاد.,https://www.skynewsarabia.com/world/1752887,/v1/2024/11/05/1752885/800/450/1-1752885.jpg,2024-11-05T17:37:31Z,['جو بايدن']
Sky News Arabic,أجندة اليوم الانتخابي في الولايات الأميركية,"""سرابُ التصويت""  ظاهرةٌ انتخابية تهدد بإحداث اضطرابات في الولايات المتحدة. فتقدُّم أحدِ المرشحيْن في بداية فرز الأصوات ليلة الانتخابات الأميركية لا يَعني بالضرورة فوزَه.",https://www.skynewsarabia.com/video/1752859,/v1/2024/11/05/1752875/800/450/1-1752875.PNG,2024-11-05T16:46:56Z,['أخبار أميركا']
Sky News Arabic,"انتخابات أميركا.. ناشطة مناخ ألمانية تشارك في ""طرق الأبواب""",في إطار حملة الانتخابات الرئاسية الأميركية، شاركت ناشطة المناخ الألمانية لويزا نويباور الديمقراطيين الأميركيين في حملة طرق الأبواب الانتخابية في ولاية بنسلفانيا التي تعد من الولايات المتأرجحة.,https://www.skynewsarabia.com/world/1752652,/v1/2024/11/05/1752651/800/450/1-1752651.jpg,2024-11-04T21:01:12Z,['أخبار أميركا']
Sky News Arabic,ترامب يستعد لاحتمال مواجهة تأخر إعلان نتائج الانتخابات,قال خبراء سياسيون في تحليلات عديدة إن الجمهوريين قد يلجؤون إلى اتخاذ إجراءات قانونية، تشمل الطعن في نزاهة التصويت في الولايات الرئيسية، في حال تأخر الإعلان عن نتائج الانتخابات الرئاسية.,https://www.skynewsarabia.com/world/1752974,/v1/2024/11/06/1752962/800/450/1-1752962.jpg,2024-11-05T23:56:20Z,['دونالد ترامب']
Sky News Arabic,بدء الاقتراع في الانتخابات الرئاسية الأميركية, فتحت مراكز الاقتراع أبوابها في أنحاء واسعة من الولايات المتحدة ليختار الناخبون ما إذا كان الجمهوري دونالد ترامب أو الديمقراطية كامالا هاريس سيكون رئيسًا لبلادهم خلال الأعوام الأربعة المقبلة.,https://www.skynewsarabia.com/world/1752795,/v1/2024/11/05/1752794/800/450/1-1752794.jpg,2024-11-05T11:16:08Z,['أخبار أميركا']
Sky News Arabic,انتخابات 2024.. ما الذي يميّزها؟,بكل تفاصيلها تُوصَفُ هذه الانتخاباتُ الرئاسية الأميركية بالمختلفة ... فلماذا؟.. انطلق السباقُ بين المرشح الجمهوري، دونالد ترامب بوجه منافسِه الديمقراطي الرئيس الحالي جو بايدن.,https://www.skynewsarabia.com/video/1752756,/v1/2024/11/05/1752762/800/450/1-1752762.jpg,2024-11-05T09:30:22Z,['أخبار أميركا']
Sky News Arabic,الانتخابات الأميركية.. أرقام وتأثير العرب الأميركيين,تشكل الأقليات العرقية، ومنها العربية، كتلة مهمة في التصويت في الانتخابات الأميركية. ويسعى المتنافسون على الرئاسة والكونغرس، لكسب أصواتهم لتعزيز فرصهم في الفوز.,https://www.skynewsarabia.com/video/1752707,/v1/2024/11/05/1752728/800/450/1-1752728.jpg,2024-11-05T08:19:01Z,['أخبار أميركا']
Sky News Arabic,رصد لآراء العراقيين بشأن الانتخابات الأميركية,رصدت سكاي نيوز عربية آراءَ الشارع العراقي بشأن الانتخابات الرئاسية الأميركية. وتباينت الآراء بين من يتوقع فوز دونالد ترامب أو كامالا هاريس.,https://www.skynewsarabia.com/video/1752711,/v1/2024/11/05/1752725/800/450/1-1752725.jpg,2024-11-05T08:12:23Z,['أخبار أميركا']
Sky News Arabic,رأي الشارع اللبناني بالانتخابات الأميركية,التقت كاميرا سكاي نيوز عربية بعضَ اللبنانيين لرصد آرائهم بشأن الانتخابات الأميركية وآمالهم من المرشح الفائز. وعبَّر غالبيةُ اللبنانيين عن عدم اكتراثهم للانتخابات وعدمِ تفاؤُلهم بحدوث أي تغيير إيجابي على واقعهم.,https://www.skynewsarabia.com/video/1752712,/v1/2024/11/05/1752716/800/450/1-1752716.jpg,2024-11-05T08:04:15Z,['أخبار أميركا']
Sky News Arabic,بسبب الخلافات.. برلمان أربيل يفشل في انتخاب هيئته الرئاسية,أخفق برلمان إقليم كردستان العراق يوم الاثنين في أولى جلساته في انتخاب هيئته الرئاسية لعدم اكتمال النصاب القانوني.,https://www.skynewsarabia.com/middle-east/1759244,/v1/2024/12/02/1759245/800/450/1-1759245.jpg,2024-12-02T13:59:10Z,['أخبار العراق']
Sky News Arabic,هل تثير الانتخابات الأميركية شرارة الانقسامات العميقة؟,مع تصاعد الانقسامات السياسية في أميركا، تتزايد المخاوف من أن تؤدي نتيجة الانتخابات بين المرشحين، الجمهوري دونالد ترامب والديمقراطية كامالا هاريس، إلى حدوث اضطرابات واسعة.,https://www.skynewsarabia.com/world/1752955,/v1/2024/11/06/1752952/800/450/1-1752952.jpg,2024-11-05T23:00:33Z,['أخبار أميركا']
Sky News Arabic,تحذير من مقاطع مصورة مزيفة للانتخابات الأميركية,"أصدر مكتب التحقيقات الاتحادي الفيدرالي ""إف بي آي"" تحذيرا في يوم الانتخابات بشأن مقاطع مصورة تزعم زورا أنها صادرة عن مسؤولي إنفاذ القانون الاتحادي. ",https://www.skynewsarabia.com/world/1752924,/v1/2024/11/06/1752923/800/450/1-1752923.jpg,2024-11-05T22:08:25Z,['أخبار أميركا']
Sky News Arabic,تراجع الدولار وسط ترقب لمجريات انتخابات الرئاسة الأميركية,تراجع الدولار الأميركي، الثلاثاء، وسط إحجام المتعاملين عن المخاطرة قبيل الانتخابات الرئاسية الأميركية التي تشهد منافسة متقاربة للغاية وزاد اضطراب الأسواق بعد أن أثرت أحدث استطلاعات الرأي على بعض رهانات على فوز مرشح الحزب الجمهوري دونالد ترامب.,https://www.snabusiness.com/article/1752864,/v1/2024/04/05/1704927/800/450/1-1704927.jpg,2024-11-05T16:12:10Z,['عملات']
Sky News Arabic,الانتخابات الرئاسية الأميركية 2024 .. إنفاق قياسي,"أكثر من 16 مليار دولار سيتم انفاقها في الانتخابات الرئاسية الأميركية الحالية بحسب توقعات منظمة ""أوبن سيكريتس"". المنظمة أكدت أن هذه الانتخابات بالإضافة إلى انتخابات الكونغرس ستكون الأعلى انفاقا في تاريخ أميركا",https://www.snabusiness.com/video/1752527,/v2/2024/10/20/1749058/800/450/1-1749058.jpg,2024-11-04T11:23:55Z,['انتخابات أميركا']
